label,temperature,N,P,K,ph,humidity
cotton,24.41212325,129,47,20,6.281913858,80.80343786
cotton,22.94276687,116,52,19,6.114525877,75.37170612
cotton,25.53676123,114,40,23,6.753978061,81.13668716
cotton,25.32023717,131,60,17,7.425041316,81.79475917
cotton,22.426733,107,43,18,6.745104394,81.53480799
cotton,25.78544484,123,44,21,7.641116569,75.00539324
cotton,25.68959532,112,49,25,6.470135478,77.90621048
cotton,22.14593688,119,44,15,7.091992365,82.8597549
cotton,25.07278712,130,59,19,6.520403794,82.50257909
cotton,22.21506982,127,53,24,6.127939628,76.17851932
cotton,23.9643129,134,52,18,7.994679507,76.59175937
cotton,25.40059227,109,36,18,7.524707577,76.53237965
cotton,23.7805123,100,48,17,7.827877818,83.03878838
cotton,24.16402322,132,52,19,6.436691764,76.7433897
cotton,25.31468463,102,37,25,5.907930899,77.91757121
cotton,22.60361557,111,39,22,6.135025006,80.3509046
cotton,22.9535715,117,51,15,6.044556594,78.71555832
cotton,22.74446976,136,36,24,7.59781958,80.41198458
cotton,23.80834611,134,56,18,6.691268104,83.91902605
cotton,25.46228792,112,54,15,6.175492306,81.56641891
cotton,25.96779712,105,56,15,7.272316209,81.97904282
cotton,25.5308271,140,45,15,5.801047545,80.04662756
cotton,24.43847399,126,46,25,6.757457943,81.69801729
cotton,23.03887865,106,49,24,6.983395573,76.47039772
cotton,23.51308653,121,53,19,7.976889498,76.72621429
cotton,22.75805656,108,60,17,6.558902588,76.75768356
cotton,24.71252544,116,56,17,7.979090365,77.7293114
cotton,23.45969093,100,52,19,7.903528673,82.44777468
cotton,25.5503704,129,43,16,6.73210948,77.85055621
cotton,22.08458267,118,44,23,6.691690476,82.82904143
cotton,24.68854799,117,43,25,7.839849298,78.51206972
cotton,25.84997269,126,37,21,6.61448588,84.16855231
cotton,22.46054478,120,48,16,7.456971816,75.40989245
cotton,23.65629976,102,45,16,7.2942193,77.52425987
cotton,22.00817088,131,56,20,7.762647875,81.83896111
cotton,24.32630461,114,40,17,6.363406102,80.13456404
cotton,22.92360984,101,37,18,7.63737841,82.68738535
cotton,23.43821725,106,46,20,6.200671976,78.63388824
cotton,22.10718988,113,38,20,6.364729934,78.58320116
cotton,23.03814028,102,53,21,6.913678684,76.11021529
cotton,24.54795322,110,39,18,7.766259769,75.39752705
cotton,23.73868041,107,58,15,7.55606399,75.77503808
cotton,22.31871914,120,60,15,7.288377241,83.86129998
jute,25.52468965,89,47,38,6.002524871,72.24850829
jute,26.59104992,60,37,39,6.033485257,82.94164078
jute,25.29781791,63,41,45,7.121933579,86.8870535
jute,25.72100868,86,40,39,6.207459637,88.16513579
jute,23.58419277,96,41,40,6.090060478,72.00460848
jute,25.31042337,100,35,36,6.346715209,72.01364411
jute,23.41798979,63,37,43,6.661957897,85.08640476
jute,24.35564134,70,43,40,6.176860192,88.80391021
jute,26.284017,67,55,44,7.251847296,75.14640198
jute,25.13842773,74,40,40,6.386259978,83.12053888
jute,24.88692811,89,53,44,7.319735475,71.91711523
jute,25.75734909,74,46,45,6.025028997,88.36668522
jute,23.12844351,89,41,38,6.344751947,74.68322732
jute,24.9949957,60,55,40,7.02777956,88.95692783
jute,25.21622704,67,43,38,7.299304715,70.88259632
jute,24.39736241,70,38,35,7.014063944,79.26861738
jute,23.31410442,74,49,38,7.488014404,71.4509053
jute,25.72668885,90,40,39,6.626503893,81.86171563
jute,26.96656378,82,35,44,6.239011,78.21047693
jute,23.70467146,73,45,37,6.742688094,74.63745355
jute,24.90075709,85,53,38,6.588017308,73.84186449
jute,23.39605743,81,56,36,7.097586415,72.60512854
jute,26.8748389,84,55,38,6.956682743,79.78725152
jute,23.1426498,80,45,42,7.380396262,74.99739774
jute,24.29496635,76,54,45,6.176618831,77.62976013
jute,24.39459498,76,56,39,6.551130445,89.89106506
jute,25.7629429,81,40,45,6.427726565,80.76238215
jute,25.4879684,76,44,45,6.740947635,84.48235878
jute,25.37122686,69,47,40,6.130136384,76.2403666
jute,26.21312799,82,40,45,6.667633355,81.70476368
jute,24.30748599,69,57,35,6.186814392,78.54340987
jute,23.76554749,81,36,38,6.334837865,87.98329901
jute,24.79853023,67,60,38,7.16214284,78.53037059
jute,23.20683504,72,51,40,7.422318499,74.09956958
jute,23.66805429,65,39,45,6.768001309,70.89000744
jute,25.12417673,78,50,43,6.348441469,85.72530641
jute,23.89069041,77,52,41,6.097294061,83.46409075
jute,23.09433785,89,52,42,6.14132902,81.45139295
jute,24.21744605,62,49,37,7.479248124,82.85284045
jute,24.06475727,90,48,45,6.509174789,71.31342851
jute,24.85441411,66,47,36,6.57256106,74.4407048
jute,26.41915161,80,52,39,7.165696848,76.85691248
jute,24.89326318,89,52,45,7.207457208,77.01222585
jute,23.25583402,77,51,44,7.124333547,82.7015932
jute,24.7634518,94,37,41,6.463538707,87.06071115
jute,24.97042599,75,41,35,6.856833064,78.62697699
jute,26.12797248,60,55,36,7.132389299,80.49172597
jute,25.97825807,62,56,35,6.235357638,81.65769588
jute,26.2830571,84,40,42,6.704273839,73.35763537
jute,26.38905406,100,56,40,7.433313409,83.31240346
jute,25.2746335,75,56,44,6.109478059,73.7459581
jute,23.09499564,78,46,42,7.095413294,78.45959697
jute,25.79351957,82,48,36,6.352076783,81.76904006
jute,23.17403323,100,58,41,6.658769991,87.88255345
jute,25.63215038,88,50,40,7.051822472,79.95150917
jute,25.848795,67,41,40,7.333143205,87.81661683
jute,26.56767277,72,42,43,6.352771037,80.90424543
jute,26.24532085,89,40,43,7.124050134,72.97198375
jute,26.91515043,89,57,43,6.998787171,73.19897535
jute,24.36972377,61,41,44,6.537914958,82.11319791
jute,25.71901283,79,45,43,7.171054239,79.15532398
jute,25.01157559,84,40,43,7.228268228,88.3313023
jute,25.40785911,98,43,35,7.319952206,76.44048625
jute,23.28081,75,36,44,6.613341343,74.27607475
jute,23.98651719,89,58,35,6.096838784,82.09053379
jute,24.48556447,91,41,37,6.132570523,83.20630007
jute,25.86705009,77,48,36,7.36008498,84.09985284
jute,23.5643831,66,58,35,7.321619041,79.46283115
jute,24.2248758,62,59,41,7.175170657,74.89465426
jute,25.49386782,82,35,35,7.299076163,86.97061481
jute,24.97178693,61,41,35,6.842966479,79.47557931
jute,24.80624984,99,57,38,6.356295568,82.09281674
jute,23.16814977,70,42,43,6.508342839,76.66724969
jute,24.25133493,90,59,35,7.098227926,89.86454053
jute,26.58361011,73,43,42,6.310699968,78.00774772
jute,26.82489244,67,46,44,7.093328631,78.20392774
jute,25.49674786,84,37,42,6.691074249,81.13449097
jute,24.09874353,72,41,36,6.187746776,80.57226761
jute,23.18866654,71,56,37,6.491506245,86.20899734
jute,26.24347471,64,53,38,6.855362875,78.51063754
jute,23.75091572,65,54,39,7.124571593,71.14782585
jute,26.13871511,60,58,37,6.067302109,79.1188943
jute,26.14576648,86,39,43,6.432051512,71.23690851
jute,26.91643698,90,50,44,6.253408852,73.48655995
jute,26.5232969,91,38,36,7.287318723,77.17331847
jute,23.81579631,87,48,38,7.161865733,80.94023552
jute,26.50838667,72,41,36,6.065898283,86.84264005
jute,26.63952463,71,54,35,7.311077075,70.95705996
jute,23.3250131,82,46,41,6.581693772,79.79609448
jute,26.47549543,71,52,43,6.732826127,73.96164569
jute,23.78756036,80,43,43,6.014572075,74.36794079
jute,25.49941707,77,55,43,6.663559451,75.99987588
jute,23.24925555,95,57,41,6.434610995,73.65346838
jute,26.98582182,63,47,35,7.432768147,89.05587886
jute,23.61475336,93,43,38,6.987332927,86.14290267
jute,23.87484465,87,44,43,6.718725189,86.79261344
jute,23.92887902,88,52,39,6.880204617,88.07112278
jute,24.81441246,90,39,37,6.86106911,81.68688879
jute,24.44743944,90,39,43,6.7693455,82.286484
jute,26.57421679,84,38,43,7.26158085,73.81994896
coffee,26.33377983,91,21,26,7.261313694,57.36469955
coffee,26.45288458,107,21,26,7.235070264,55.32222678
coffee,25.70822684,83,38,35,7.18915558,52.88667115
coffee,24.12832546,108,24,31,6.431899748,56.18107663
coffee,23.44372334,116,28,34,6.42321105,60.39523266
coffee,23.4123707,116,23,25,6.869720196,52.26994674
coffee,23.05951896,109,31,27,6.973839707,50.40609436
coffee,23.07895447,89,25,34,7.184801627,63.65861483
coffee,27.6496114,118,18,32,6.351823783,51.11044023
coffee,25.46743689,111,32,34,6.392048018,69.35161206
coffee,26.7350622,84,36,28,6.119892347,55.55164819
coffee,26.20811417,85,33,25,6.910823945,52.50987966
coffee,27.0424167,99,15,27,6.501157208,57.27927475
coffee,24.65090184,81,30,31,7.027585559,51.93952357
coffee,27.35152643,95,39,29,7.13411409,55.99375012
coffee,25.17787724,81,34,30,6.647765997,62.26244581
coffee,23.11438731,80,15,28,6.703270635,68.00096043
coffee,27.22783677,104,20,26,7.493191968,52.95261751
coffee,23.26316991,109,29,28,6.724688503,60.5160021
coffee,25.234661,100,32,26,6.043485685,57.53161469
coffee,25.59535262,100,24,28,7.101661011,57.72920846
coffee,25.5674832,83,21,28,7.466900683,60.49244602
coffee,25.67324193,120,23,28,6.877799264,51.29043632
coffee,24.40726724,104,26,30,6.410992833,62.65692638
coffee,23.69287069,108,33,31,7.393825704,66.76090123
coffee,24.53460016,91,25,26,7.482414225,66.99765375
coffee,27.13140403,86,26,27,6.081172981,52.89368299
coffee,27.56088634,98,18,27,6.516312148,68.49299897
coffee,23.59302313,111,27,31,6.043330951,55.27564977
coffee,23.17714381,84,39,35,6.959404135,52.13864034
coffee,24.71384065,98,27,27,7.238109556,51.29142534
coffee,24.38534644,118,21,34,7.234258375,64.72543073
coffee,27.15998538,103,27,31,6.691541233,51.59100753
coffee,26.53543168,82,24,33,6.809593554,67.09608099
coffee,27.01207284,86,31,35,6.485761419,60.76645256
coffee,27.55906475,88,35,35,6.784460602,58.45742907
coffee,23.32293161,84,27,29,7.167092586,53.00366334
coffee,24.23850608,120,40,33,6.73410539,54.30329632
coffee,23.42611644,106,40,30,6.779984384,64.10651528
coffee,26.02241444,113,21,33,7.277422738,55.83288958
coffee,24.83846178,117,34,25,7.21270048,56.7685316
coffee,26.24092174,80,30,25,7.487266991,65.64381357
coffee,24.43011925,88,21,27,7.231166546,66.02411187
coffee,26.00373964,113,33,34,6.559817161,62.1445102
coffee,26.22367404,87,23,28,6.979590627,62.26594559
coffee,27.09617155,113,15,29,6.779230041,63.55324262
coffee,25.64004392,98,29,30,6.217974349,61.03273481
coffee,27.74576987,97,29,27,7.205078785,54.36976075
coffee,26.24928198,85,35,32,6.854011265,54.28617819
coffee,26.67377159,82,29,35,6.246872394,52.24226285
coffee,27.10210397,103,33,25,6.911066044,55.7497332
coffee,27.62975458,112,17,28,6.777417989,61.26002598
coffee,27.5364547,99,19,33,6.273741983,55.51673151
coffee,23.56960509,120,20,34,6.906124587,50.56339727
coffee,24.99451759,114,27,28,7.162802357,57.93250202
coffee,27.56441788,100,40,35,6.955787351,54.41094079
coffee,23.98143338,108,35,25,6.971963169,61.10935084
coffee,24.22984659,115,31,30,6.840927967,67.37768353
coffee,25.60153969,87,28,30,6.536676653,68.66257977
coffee,24.31274458,82,24,26,6.089443603,53.57285558
coffee,26.36629861,94,26,27,7.456460375,52.25738495
coffee,26.5602777,87,28,35,6.759211911,57.1621814
coffee,26.35034208,118,40,35,7.460174812,58.50650238
coffee,25.20406808,87,38,29,6.652642579,57.88370456
coffee,23.35723208,92,40,30,6.026287448,55.18792166
coffee,23.60567546,97,22,26,6.074190142,59.68849145
coffee,24.18471151,99,40,32,7.045543056,69.94807345
coffee,26.44414097,89,28,33,6.993236001,53.83876189
coffee,26.12492233,112,39,29,6.726528895,63.37479229
coffee,27.77363343,111,28,26,6.937352845,64.47858698
coffee,25.55656667,114,20,26,7.27905689,62.67087838
coffee,27.92374437,117,26,30,7.079850922,67.96910852
coffee,26.05968403,111,29,31,6.136286518,52.31098539
coffee,26.35770906,119,30,28,6.505203696,64.57578034
coffee,24.91370487,116,40,33,7.042089492,54.15319242
coffee,27.31317116,95,37,35,6.348337519,68.4233391
coffee,26.1387869,86,40,33,7.432322234,52.26311691
coffee,23.1069385,117,37,32,6.787658922,67.06230539
coffee,23.52648086,105,18,35,6.743417121,68.44030686
coffee,25.11711046,109,23,25,7.00733163,68.48030408
coffee,24.02952505,80,18,31,7.303033217,58.84880599
coffee,26.70897548,101,31,26,6.861235184,69.71184111
coffee,26.71717393,103,33,33,7.131435858,50.50148528
coffee,24.59245684,93,26,27,7.288211994,56.46829641
coffee,27.51006055,104,35,28,6.983732393,50.66687215
coffee,27.57847581,116,36,25,6.172090205,58.52534263
coffee,26.65069302,107,38,29,6.35118177,57.56695719
coffee,26.97251562,101,33,33,6.908671379,62.0183627
coffee,23.17124551,107,31,31,6.766184468,52.97841162
coffee,23.52652084,99,16,30,6.392791654,65.44340921
coffee,27.30901814,103,40,30,6.348316257,55.196224
coffee,27.54823036,118,31,34,6.123796057,62.88179198
coffee,25.627355,106,21,35,7.428523634,57.04151119
coffee,23.29250318,116,38,34,6.020947179,50.04557009
coffee,24.91461008,97,35,26,6.334610249,53.74144743
coffee,26.77463708,107,34,32,6.78006386,66.4132686
coffee,27.41711238,99,15,27,6.086922359,56.63636248
coffee,24.13179691,118,33,30,6.362607851,67.22512329
coffee,26.2724184,117,32,34,6.758792552,52.12739421
coffee,23.60301571,104,18,30,6.779832611,60.39647474
